id,ano_nascimento,nivel_educacao,estado_civil,renda_familiar_anual,num_criancas,num_adolescentes,data_cadastro,total_dias_ultima_compra,reclamacoes_ultimos_2_anos
10669,1981,Graduação,Casado,54.386,0,1,17-05-2013,8,0
2918,1981,Graduação,Divorciado,28.51,1,1,13-04-2013,72,0
5735,1991,Mestrado,Solteiro,90.638,0,0,13-02-2014,29,0
359,1950,Graduação,Casado,48.07,0,1,13-01-2013,33,1
8387,1957,Graduação,Casado,43.14,0,1,05-01-2013,68,0
1829,1961,Doutorado,Divorciado,54.959,0,1,19-01-2013,55,0
3839,1958,Ensino Fundamental,Solteiro,15.056,1,1,03-05-2013,76,0
9392,1971,Graduação,Solteiro,26.954,1,0,08-05-2014,17,0
2292,1985,Graduação,Solteiro,22.327,1,0,02-08-2013,94,0
10466,1965,Graduação,Casado,44.393,1,1,22-08-2013,86,0
9855,1952,Doutorado,Solteiro,62.0,0,1,25-08-2013,25,0
4088,1962,Doutorado,Casado,31.497,0,1,06-12-2012,22,0
5231,1974,Ensino Médio,Casado,45.894,0,2,27-02-2014,15,0
590,1970,Mestrado,Divorciado,78.579,0,0,22-12-2012,35,0
8732,1969,Mestrado,Viúvo,67.369,0,1,17-11-2012,81,0
2315,1960,Graduação,Divorciado,58.401,0,1,20-04-2014,55,0
3515,1952,Graduação,Solteiro,62.307,0,1,17-02-2014,94,0
2245,1969,Mestrado,Casado,43.641,1,1,22-04-2013,50,0
6283,1968,Mestrado,Divorciado,63.841,0,1,21-04-2013,64,0
2246,1965,Ensino Médio,Casado,46.891,0,1,01-09-2013,91,0
6606,1969,Mestrado,Casado,70.091,1,0,31-03-2013,11,0
5545,1972,Doutorado,Casado,78.075,0,0,05-04-2014,72,0
7342,1961,Ensino Médio,Viúvo,59.184,0,1,09-09-2012,6,0
837,1977,Graduação,Casado,54.809,1,1,11-09-2013,0,0
9500,1959,Graduação,Casado,58.113,0,1,25-01-2013,66,1
3602,1958,Mestrado,Casado,51.412,0,1,31-12-2013,42,0
234,1979,Graduação,Divorciado,15.287,1,0,10-10-2012,60,0
2995,1957,Mestrado,Casado,66.636,0,0,17-08-2013,64,0
1118,1956,Mestrado,Casado,50.965,0,1,20-02-2013,87,0
7789,1965,Doutorado,Casado,84.618,0,0,22-11-2013,96,0
3068,1990,Graduação,Casado,18.351,0,0,29-10-2013,1,0
8955,1957,Doutorado,Casado,40.451,0,2,16-02-2014,54,0
945,1965,Graduação,Casado,36.317,0,1,22-05-2013,53,0
5644,1957,Graduação,Casado,42.213,0,1,12-10-2013,96,0
7192,1955,Graduação,Casado,65.748,0,1,15-04-2013,58,1
2324,1972,Graduação,Casado,77.044,0,1,27-10-2013,12,0
697,1969,Graduação,Casado,74.918,0,0,12-03-2013,78,0
3439,1972,Graduação,Casado,56.721,1,1,31-10-2012,64,0
1506,1975,Graduação,Solteiro,42.16,1,1,28-06-2013,26,0
232,1965,Graduação,Solteiro,61.559,0,1,17-07-2013,8,0
8876,1963,Doutorado,Casado,33.629,1,1,08-08-2012,49,0
4500,1991,Doutorado,Casado,68.682,0,0,06-10-2013,56,0
9739,1963,Graduação,Solteiro,34.377,0,1,19-01-2013,55,0
10395,1986,Ensino Fundamental,Solteiro,8.94,1,0,22-08-2012,25,0
1176,1973,Graduação,Casado,26.228,1,0,22-09-2013,50,0
1627,1957,Ensino Médio,Divorciado,77.297,0,0,26-01-2013,84,0
938,1981,Graduação,Casado,40.211,1,1,30-07-2013,30,0
2740,1958,Doutorado,Viúvo,33.438,1,1,22-09-2013,81,0
257,1959,Doutorado,Casado,75.032,0,1,28-04-2013,74,0
4058,1955,Doutorado,Solteiro,61.284,0,0,12-10-2013,76,0
7736,1986,Graduação,Casado,22.518,1,0,22-10-2012,36,0
8210,1975,Mestrado,Casado,54.73,0,1,15-08-2013,64,0
833,1955,Mestrado,Casado,38.452,1,1,30-03-2014,62,0
6230,1971,Graduação,Divorciado,44.421,1,1,15-02-2013,53,0
7325,1986,Doutorado,Casado,38.197,1,0,29-06-2013,86,0
1307,1978,Graduação,Divorciado,41.986,0,1,09-02-2014,15,0
1502,1983,Graduação,Casado,28.427,1,0,21-03-2013,67,0
6211,1976,Doutorado,Casado,37.395,1,0,02-05-2014,47,0
843,1971,Graduação,Casado,64.722,1,0,26-05-2014,47,0
4174,1956,Mestrado,Casado,55.249,0,1,17-04-2014,81,0
9757,1972,Graduação,Casado,84.906,0,0,04-10-2013,98,0
6918,1989,Graduação,Casado,28.691,1,0,04-07-2013,56,0
286,1952,Graduação,Solteiro,44.213,1,1,29-11-2013,48,0
11086,1984,Ensino Fundamental,Solteiro,25.707,1,0,18-01-2014,18,0
1921,1967,Doutorado,Casado,59.062,2,1,03-10-2013,74,0
4138,1962,Graduação,Solteiro,76.624,0,1,24-05-2014,68,0
7718,1947,Mestrado,Casado,66.0,0,0,20-04-2014,36,0
1291,1978,Doutorado,Casado,27.683,1,0,04-08-2012,90,0
6862,1971,Graduação,Divorciado,1.73,0,0,18-05-2014,65,0
4136,1992,Ensino Fundamental,Solteiro,7.5,1,0,03-12-2012,63,0
803,1968,Graduação,Casado,40.521,1,1,05-04-2013,82,0
4298,1973,Doutorado,Casado,20.427,1,0,24-03-2014,63,0
10833,1975,Graduação,Casado,65.106,0,1,24-05-2014,55,0
9606,1965,Doutorado,Casado,69.969,0,0,27-08-2013,64,0
8534,1952,Graduação,Casado,67.433,0,2,16-07-2013,51,0
5153,1967,Doutorado,Casado,77.766,0,1,22-02-2013,97,0
961,1972,Graduação,Casado,74.716,0,1,12-09-2013,92,0
5011,1963,Graduação,Divorciado,68.118,0,1,18-10-2013,51,0
6653,1970,Doutorado,Casado,55.158,1,1,30-07-2012,72,0
9094,1955,Ensino Médio,Casado,62.972,0,1,03-08-2012,39,0
810,1975,Graduação,Casado,74.19,0,1,12-05-2014,49,0
5493,1976,Graduação,Casado,39.356,1,1,19-03-2014,21,0
2147,1969,Graduação,Casado,76.653,0,0,16-08-2013,91,0
5107,1973,Doutorado,Divorciado,35.86,1,1,19-05-2014,37,0
3979,1983,Doutorado,Divorciado,90.687,0,0,22-05-2013,98,0
6049,1982,Mestrado,Casado,73.45,0,0,05-12-2013,85,0
8147,1960,Graduação,Casado,31.454,1,1,06-07-2013,40,0
1857,1952,Graduação,Solteiro,47.139,1,1,06-03-2014,2,0
3910,1975,Graduação,Divorciado,83.829,0,0,08-10-2013,78,0
5207,1963,Doutorado,Casado,53.378,1,1,24-09-2012,41,0
11114,1970,Graduação,Casado,19.656,1,0,08-02-2013,94,0
5429,1948,Doutorado,Casado,45.579,0,1,20-08-2013,10,0
9400,1958,Ensino Médio,Solteiro,85.485,0,0,21-06-2014,73,0
1740,1944,Graduação,Casado,55.956,0,0,07-04-2014,22,0
7488,1963,Mestrado,Solteiro,64.191,0,1,22-01-2013,30,0
195,1972,Graduação,Solteiro,38.808,1,0,26-08-2012,21,0
635,1966,Mestrado,Casado,57.183,1,1,19-03-2013,51,0
7527,1968,Mestrado,Divorciado,23.748,1,0,21-11-2012,97,0
10319,1971,Graduação,Casado,66.303,0,1,26-02-2013,56,0
2296,1975,Mestrado,Casado,37.368,1,0,16-12-2013,4,0
10637,1964,Graduação,Casado,40.8,1,2,01-01-2013,77,1
2931,1978,Graduação,Divorciado,71.847,0,0,21-09-2012,95,0
907,1975,Graduação,Casado,46.149,0,1,29-11-2013,36,0
3698,1983,Graduação,Casado,78.687,0,0,09-08-2012,13,0
9516,1971,Ensino Médio,Divorciado,49.118,0,0,18-08-2012,90,0
679,1957,Doutorado,Casado,37.633,1,1,20-09-2012,49,0
7384,1951,Mestrado,Casado,39.767,0,0,21-07-2013,18,0
5043,1951,Ensino Fundamental,Casado,26.997,0,0,05-11-2012,89,0
5267,1970,Graduação,Divorciado,33.986,1,0,14-03-2013,43,0
339,1972,Doutorado,Casado,57.091,0,1,23-11-2012,82,0
2516,1969,Ensino Médio,Casado,46.831,1,1,08-06-2013,84,0
9010,1972,Mestrado,Casado,83.151,0,0,10-02-2013,80,0
378,1971,Graduação,Casado,52.531,0,0,30-12-2012,68,0
4808,1956,Graduação,Casado,15.759,0,0,05-09-2013,12,0
5068,1971,Graduação,Solteiro,22.804,1,0,31-07-2013,75,0
7628,1973,Ensino Médio,Casado,43.05,1,0,18-03-2014,10,0
7128,1977,Doutorado,Solteiro,42.997,1,1,07-12-2013,91,0
2811,1963,Doutorado,Solteiro,48.918,1,1,12-04-2014,21,0
3551,1954,Mestrado,Casado,60.033,0,1,29-03-2014,28,0
1663,1978,Doutorado,Casado,34.043,1,0,25-10-2013,97,0
5543,1966,Graduação,Casado,57.811,0,1,24-06-2013,49,0
1577,1946,Graduação,Casado,78.569,0,0,19-02-2014,14,0
10641,1978,Graduação,Solteiro,7.5,1,1,27-12-2012,5,0
5336,1971,Mestrado,Casado,157.733,1,0,04-06-2013,37,0
6024,1953,Graduação,Casado,94.384,0,0,04-03-2013,62,0
1878,1985,Ensino Médio,Casado,23.148,0,0,18-02-2014,83,0
3099,1970,Graduação,Divorciado,44.267,1,1,25-02-2013,48,0
6055,1979,Graduação,Casado,71.626,0,0,01-11-2012,94,0
5841,1966,Graduação,Casado,60.894,0,1,28-06-2013,61,0
3972,1976,Graduação,Casado,50.2,1,1,03-04-2013,70,0
4394,1965,Doutorado,Casado,81.051,0,0,23-05-2014,43,0
5758,1982,Graduação,Casado,65.169,0,0,14-01-2014,23,0
6658,1972,Graduação,Casado,59.868,0,1,22-07-2013,37,0
4603,1960,Doutorado,Casado,65.695,0,1,31-01-2014,50,0
8427,1956,Mestrado,Solteiro,64.857,0,0,23-11-2012,78,0
10260,1965,Mestrado,Casado,45.143,0,1,26-08-2013,74,0
7143,1955,Ensino Médio,Casado,74.805,0,1,06-11-2013,14,0
8789,1989,Ensino Médio,Casado,59.06,1,0,11-01-2014,77,0
6197,1962,Doutorado,Solteiro,27.238,1,1,20-04-2013,39,0
4554,1965,Graduação,Casado,47.009,0,1,01-10-2013,89,0
4937,1973,Ensino Médio,Casado,46.094,1,1,10-06-2014,62,0
1920,1972,Graduação,Casado,40.321,1,1,29-07-2013,59,0
8749,1984,Graduação,Casado,37.235,1,0,01-02-2014,68,0
1650,1960,Mestrado,Casado,81.843,0,0,22-04-2013,13,0
10377,1958,Mestrado,Casado,46.692,0,1,06-06-2013,37,0
9206,1968,Graduação,Casado,77.382,0,1,07-01-2014,36,0
10971,1977,Graduação,Solteiro,37.774,2,0,03-09-2012,28,1
6398,1974,Ensino Fundamental,Casado,18.393,1,0,29-03-2014,2,0
9212,1962,Mestrado,Casado,72.828,0,1,14-02-2013,17,0
7937,1982,Graduação,Casado,24.711,0,0,18-04-2014,86,0
839,1975,Doutorado,Casado,45.503,1,0,25-09-2013,54,0
4246,1982,Mestrado,Solteiro,6.56,0,0,12-12-2013,2,0
158,1945,Doutorado,Casado,71.604,0,0,17-11-2013,3,0
4832,1979,Graduação,Casado,27.244,1,0,07-03-2014,84,0
5621,1969,Graduação,Casado,48.752,1,1,12-12-2012,8,0
1945,1962,Graduação,Casado,71.434,0,1,18-09-2013,4,0
5147,1948,Graduação,Solteiro,90.842,0,0,29-07-2013,57,0
2535,1978,Mestrado,Casado,88.097,1,0,18-08-2012,24,0
11039,1975,Graduação,Casado,51.948,0,1,17-09-2013,51,0
9495,1982,Graduação,Casado,71.853,0,0,08-05-2013,29,0
9635,1983,Mestrado,Casado,35.876,0,0,20-04-2014,13,0
2173,1952,Graduação,Viúvo,40.049,0,1,16-10-2013,23,0
942,1982,Graduação,Solteiro,39.66,1,0,08-08-2012,36,0
9386,1962,Graduação,Casado,50.127,0,1,29-05-2014,88,0
5510,1977,Mestrado,Casado,43.263,0,1,21-11-2012,2,0
873,1949,Mestrado,Casado,62.845,1,1,01-10-2012,3,0
2253,1990,Graduação,Casado,18.929,0,0,16-02-2013,15,0
5181,1982,Ensino Fundamental,Solteiro,24.367,1,0,20-03-2013,58,0
979,1975,Graduação,Solteiro,33.249,1,0,20-02-2013,11,0
10390,1959,Ensino Médio,Casado,26.887,0,1,10-02-2013,27,0
4698,1983,Doutorado,Casado,50.15,0,0,20-06-2013,32,0
7793,1976,Graduação,Casado,62.061,0,1,31-08-2013,12,0
1745,1962,Doutorado,Divorciado,85.696,0,0,03-05-2013,88,0
10590,1956,Doutorado,Casado,76.542,0,0,30-03-2013,91,0
5080,1993,Graduação,Solteiro,70.515,0,0,21-10-2013,12,0
8369,1987,Graduação,Casado,18.227,1,0,08-11-2012,21,0
5232,1965,Graduação,Casado,69.139,0,1,27-01-2014,23,0
2407,1982,Graduação,Casado,69.109,0,0,09-11-2012,10,0
3834,1962,Graduação,Solteiro,69.627,0,1,17-03-2013,35,0
7912,1978,Graduação,Casado,38.136,1,0,22-04-2013,69,0
7712,1946,Doutorado,Solteiro,62.159,0,0,28-04-2014,68,0
1065,1963,Graduação,Solteiro,80.695,0,0,29-12-2013,85,0
7275,1971,Mestrado,Solteiro,33.316,1,1,04-10-2013,34,0
1343,1968,Graduação,Casado,58.554,1,1,26-09-2012,55,0
1384,1992,Ensino Fundamental,Casado,17.256,1,0,23-11-2013,10,0
9967,1974,Graduação,Divorciado,53.034,1,1,30-05-2013,30,0
6181,1950,Ensino Médio,Casado,52.203,0,0,31-07-2012,36,0
10507,1977,Ensino Médio,Divorciado,59.601,0,1,25-07-2013,14,0
2674,1958,Mestrado,Solteiro,75.154,0,1,04-09-2012,79,0
2698,1976,Graduação,Solteiro,47.025,0,1,07-11-2013,52,0
3231,1973,Graduação,Casado,37.971,1,0,25-11-2013,97,0
4096,1968,Mestrado,Divorciado,41.335,1,0,26-12-2013,24,0
10476,1958,Graduação,Casado,67.267,0,1,13-05-2014,0,0
5948,1975,Graduação,Solteiro,57.338,0,1,29-04-2014,96,0
9140,1960,Ensino Médio,Casado,50.523,1,1,25-12-2013,89,0
10258,1965,Mestrado,Solteiro,35.791,2,1,06-05-2013,94,0
5675,1960,Doutorado,Divorciado,50.611,0,1,04-10-2012,98,0
4743,1969,Doutorado,Casado,56.242,0,1,03-03-2013,72,0
8805,1960,Graduação,Solteiro,48.904,0,1,02-12-2012,1,0
1542,1975,Graduação,Solteiro,56.243,1,2,30-12-2013,26,0
6770,1985,Graduação,Casado,21.355,1,0,20-08-2013,5,0
8773,1971,Mestrado,Casado,57.42,0,1,25-06-2013,22,0
10475,1970,Mestrado,Casado,,0,1,01-04-2013,39,0
10420,1955,Mestrado,Divorciado,46.39,0,1,05-05-2014,56,0
7514,1956,Ensino Médio,Casado,54.342,1,1,03-07-2013,74,0
2902,1958,Graduação,Casado,,1,1,03-09-2012,87,0
4345,1964,Ensino Médio,Solteiro,,1,1,12-01-2014,49,0
793,1973,Graduação,Casado,20.895,1,0,06-10-2012,24,0
10909,1948,Graduação,Casado,92.344,0,0,15-01-2014,9,0
3769,1972,Doutorado,Casado,,1,0,02-03-2014,17,0
8702,1976,Ensino Médio,Casado,26.907,1,1,20-08-2013,10,0
4791,1980,Graduação,Casado,44.964,1,1,16-12-2012,35,0
2963,1979,Graduação,Casado,75.507,0,0,02-05-2014,56,0
8216,1972,Mestrado,Casado,53.761,1,1,11-10-2013,7,0
8140,1973,Graduação,Casado,22.682,1,0,03-10-2013,51,0
10146,1972,Doutorado,Casado,38.887,1,0,02-03-2014,17,0
5289,1975,Ensino Médio,Solteiro,41.658,1,1,09-11-2012,30,0
2587,1972,Doutorado,Casado,29.791,1,0,15-05-2014,21,0
4405,1956,Mestrado,Casado,63.915,0,2,30-07-2013,2,0
8663,1974,Graduação,Divorciado,39.996,1,1,22-05-2014,85,0
2589,1972,Graduação,Divorciado,26.759,1,0,07-02-2014,65,0
3421,1968,Mestrado,Divorciado,63.841,0,1,21-04-2013,64,0
10490,1969,Doutorado,Casado,51.039,1,1,10-12-2012,11,0
4094,1961,Graduação,Casado,60.544,1,1,25-08-2012,92,0
9958,1972,Graduação,Casado,65.685,0,1,29-03-2014,54,0
2534,1953,Graduação,Casado,37.716,0,1,21-04-2014,4,0
4188,1957,Graduação,Solteiro,36.864,0,1,13-08-2012,53,0
6613,1970,Mestrado,Casado,44.511,1,0,12-10-2012,39,0
10827,1967,Doutorado,Casado,36.947,1,1,07-08-2012,49,0
5491,1951,Mestrado,Casado,47.352,0,1,11-04-2013,70,0
8402,1953,Mestrado,Casado,67.087,0,1,17-12-2013,40,0
8783,1950,Graduação,Casado,57.045,0,1,08-09-2012,40,0
10010,1953,Doutorado,Divorciado,36.957,1,1,06-09-2012,43,0
618,1977,Doutorado,Casado,69.389,0,1,28-09-2012,17,0
9121,1972,Graduação,Casado,80.134,1,0,20-05-2013,40,0
361,1969,Mestrado,Casado,43.142,1,1,18-02-2014,84,0
4310,1944,Graduação,Casado,80.589,0,0,22-01-2014,25,0
2678,1990,Graduação,Solteiro,34.412,1,0,13-02-2013,62,0
6376,1979,Graduação,Solteiro,57.537,1,0,10-06-2013,83,0
524,1966,Ensino Fundamental,Casado,22.634,0,0,16-01-2013,47,0
10341,1948,Graduação,Casado,51.315,0,0,23-02-2014,45,0
5654,1972,Graduação,Casado,36.026,2,1,16-03-2014,34,0
4098,1973,Graduação,Casado,24.639,1,1,28-01-2014,3,0
5824,1972,Doutorado,Casado,34.578,2,1,11-04-2014,1,0
7000,1972,Ensino Médio,Solteiro,65.704,0,0,13-10-2013,18,0
2561,1966,Graduação,Solteiro,63.81,0,1,11-11-2012,45,0
5229,1969,Doutorado,Casado,54.132,0,1,16-02-2014,81,0
4086,1959,Graduação,Casado,18.69,0,0,28-12-2012,77,0
2428,1970,Graduação,Casado,28.164,1,0,04-05-2013,23,0
8254,1974,Doutorado,Casado,34.596,1,0,13-04-2013,48,0
2836,1972,Doutorado,Casado,43.269,1,0,16-09-2013,61,0
8418,1958,Ensino Médio,Solteiro,38.741,1,1,30-03-2014,60,0
1362,1972,Graduação,Solteiro,31.907,0,0,04-03-2013,75,0
7152,1983,Mestrado,Casado,27.1,1,0,05-04-2013,64,0
10033,1973,Ensino Médio,Divorciado,31.163,1,0,13-02-2014,54,0
9349,1985,Graduação,Casado,92.533,0,0,19-12-2013,84,0
274,1973,Graduação,Solteiro,34.853,1,1,23-12-2013,75,0
3388,1967,Graduação,Divorciado,70.844,1,1,30-10-2013,16,0
922,1979,Ensino Médio,Casado,31.086,1,1,04-05-2013,79,0
8588,1961,Graduação,Casado,60.544,1,1,25-08-2012,92,0
2518,1986,Ensino Médio,Casado,20.491,0,0,25-01-2013,16,0
574,1964,Graduação,Casado,42.523,0,0,23-04-2014,96,0
3220,1983,Graduação,Casado,39.922,1,0,14-02-2013,30,0
5967,1952,Graduação,Casado,33.402,1,1,18-07-2013,60,0
1183,1949,Mestrado,Casado,36.408,1,1,21-09-2013,11,0
6856,1979,Graduação,Casado,21.645,1,0,03-09-2012,75,0
4530,1948,Mestrado,Viúvo,78.427,0,0,24-10-2012,36,0
1553,1946,Graduação,Casado,82.657,0,0,27-09-2013,71,0
4682,1958,Graduação,Casado,51.876,0,0,15-10-2013,88,0
8204,1971,Ensino Médio,Casado,78.041,0,0,16-12-2012,93,0
5221,1957,Graduação,Casado,52.852,0,1,01-12-2012,93,0
1232,1982,Doutorado,Casado,70.038,0,0,25-10-2013,54,0
1927,1973,Ensino Médio,Casado,69.401,0,1,23-03-2014,41,0
5788,1972,Graduação,Casado,46.053,1,0,17-02-2013,46,0
6652,1965,Graduação,Casado,77.343,0,0,09-06-2014,28,0
6246,1953,Graduação,Solteiro,73.892,0,0,13-11-2013,40,0
5975,1967,Doutorado,Solteiro,40.304,1,0,30-09-2013,82,0
6875,1965,Doutorado,Casado,32.727,0,0,28-08-2012,38,0
4399,1969,Graduação,Casado,68.695,0,0,25-06-2014,3,0
4042,1971,Graduação,Divorciado,43.3,0,1,13-10-2012,87,0
2157,1972,Graduação,Casado,26.29,1,1,12-01-2013,49,0
10133,1970,Graduação,Solteiro,93.79,0,0,12-02-2014,16,0
2525,1974,Doutorado,Casado,38.41,0,0,14-09-2012,65,0
8233,1950,Mestrado,Viúvo,64.866,0,1,26-01-2014,9,0
9483,1959,Graduação,Casado,57.957,0,1,19-08-2013,24,1
2945,1955,Doutorado,Casado,46.015,1,1,13-04-2014,25,0
10403,1978,Graduação,Casado,16.531,1,0,18-06-2014,43,0
5074,1986,Mestrado,Casado,28.072,1,0,08-07-2013,10,0
10524,1963,Mestrado,Divorciado,49.476,0,1,20-06-2013,29,0
4690,1953,Graduação,Casado,50.725,0,1,13-02-2013,45,0
7521,1952,Graduação,Casado,83.844,0,0,12-05-2013,57,0
7196,1950,Doutorado,Casado,41.145,1,1,08-02-2014,20,0
4406,1970,Graduação,Casado,67.419,0,1,16-01-2013,29,0
9672,1970,Ensino Médio,Casado,23.162,1,1,21-12-2013,82,0
4864,1977,Graduação,Casado,34.38,1,0,02-05-2013,68,0
4706,1966,Graduação,Solteiro,34.704,0,1,27-04-2013,65,0
4070,1969,Doutorado,Casado,94.871,0,2,01-09-2012,99,0
25,1958,Graduação,Casado,65.148,0,1,16-11-2012,9,0
3697,1954,Graduação,Casado,39.898,0,1,12-02-2013,20,0
217,1956,Mestrado,Solteiro,64.857,0,0,23-11-2012,78,0
4220,1970,Doutorado,Casado,59.892,0,1,02-11-2013,26,0
5286,1987,Mestrado,Solteiro,41.02,0,0,28-10-2013,68,0
9559,1961,Doutorado,Casado,57.072,0,1,24-01-2014,79,0
2849,1979,Graduação,Solteiro,60.474,0,1,01-04-2013,25,0
7787,1960,Graduação,Casado,62.807,0,1,31-08-2012,83,0
3102,1981,Ensino Médio,Casado,19.414,1,0,16-10-2013,32,0
5868,1980,Graduação,Casado,19.107,1,0,22-08-2013,49,0
8370,1976,Ensino Médio,Casado,75.484,0,1,02-08-2012,50,0
9988,1976,Mestrado,Solteiro,70.379,0,1,03-03-2013,84,0
2939,1970,Mestrado,Casado,79.419,0,0,22-06-2014,96,0
5529,1946,Doutorado,Casado,64.014,2,1,10-06-2014,56,0
9743,1955,Graduação,Casado,76.998,0,1,11-01-2013,85,0
5763,1972,Mestrado,Casado,49.854,1,0,10-11-2013,63,0
3478,1971,Doutorado,Casado,60.585,1,1,24-06-2013,17,0
7494,1950,Doutorado,Divorciado,42.873,1,1,21-01-2013,11,0
1763,1988,Graduação,Casado,87.679,0,0,27-07-2013,62,0
7250,1978,Graduação,Casado,57.867,1,0,01-10-2013,48,0
2005,1990,Graduação,Casado,35.765,1,0,11-12-2013,86,0
10770,1959,Graduação,Casado,65.492,0,0,26-01-2014,73,0
6885,1977,Graduação,Divorciado,32.952,1,0,01-12-2013,36,0
2072,1969,Doutorado,Casado,53.374,0,1,16-08-2012,34,0
9463,1959,Graduação,Casado,71.706,0,1,13-11-2012,16,0
6318,1988,Graduação,Casado,68.487,0,0,13-01-2013,48,0
4093,1975,Mestrado,Casado,53.253,1,1,11-02-2013,61,0
5751,1973,Ensino Médio,Divorciado,31.163,1,0,13-02-2014,54,0
3340,1977,Graduação,Casado,42.014,1,0,17-08-2012,56,0
3594,1973,Mestrado,Casado,54.108,1,1,05-11-2012,74,0
3584,1955,Doutorado,Solteiro,49.667,0,0,20-08-2012,35,0
3643,1974,Mestrado,Casado,63.206,0,0,20-03-2014,65,0
851,1972,Mestrado,Casado,57.136,1,1,09-07-2013,48,0
7706,1975,Ensino Médio,Casado,46.772,0,1,07-11-2012,88,0
3967,1971,Doutorado,Casado,78.931,0,0,25-10-2013,19,0
10128,1958,Graduação,Casado,53.977,0,1,08-06-2013,21,0
486,1988,Graduação,Casado,84.219,0,0,02-02-2014,27,0
9,1975,Mestrado,Solteiro,46.098,1,1,18-08-2012,86,0
9451,1965,Graduação,Casado,73.538,0,1,25-11-2012,92,0
9264,1986,Graduação,Casado,79.529,0,0,27-04-2014,1,0
3865,1977,Ensino Médio,Casado,20.981,0,0,30-04-2013,14,0
2853,1980,Graduação,Solteiro,51.766,1,0,11-03-2014,74,0
1490,1962,Graduação,Casado,55.759,0,1,28-11-2012,84,0
6310,1978,Graduação,Casado,33.039,1,0,09-09-2013,4,0
10380,1972,Mestrado,Casado,37.787,1,0,20-09-2013,50,0
3887,1970,Graduação,Solteiro,27.242,1,0,11-11-2012,2,0
4278,1983,Doutorado,Solteiro,87.188,0,0,03-06-2013,73,0
8643,1971,Graduação,Casado,69.93,0,0,26-05-2013,21,0
1998,1976,Graduação,Solteiro,37.697,1,0,07-02-2014,82,0
10795,1973,Doutorado,Casado,37.401,1,0,06-05-2014,14,0
11110,1973,Graduação,Solteiro,3.502,1,0,13-04-2013,56,0
2408,1976,Graduação,Casado,58.597,1,1,20-11-2012,20,0
202,1948,Doutorado,Viúvo,82.032,0,0,05-04-2014,54,0
7998,1958,Graduação,Casado,28.087,1,1,11-12-2012,77,0
830,1987,Doutorado,Solteiro,74.004,0,0,24-02-2014,5,0
3536,1960,Graduação,Casado,19.74,0,1,24-03-2013,65,0
6050,1975,Ensino Médio,Casado,57.036,0,1,11-12-2012,33,0
125,1958,Ensino Médio,Casado,53.083,1,1,15-05-2013,65,0
3463,1975,Doutorado,Casado,69.283,0,1,14-06-2014,41,0
2804,1975,Mestrado,Solteiro,46.098,1,1,18-08-2012,86,0
3745,1988,Ensino Médio,Casado,23.331,1,0,04-09-2012,92,0
9771,1988,Ensino Médio,Solteiro,23.331,1,0,05-10-2012,97,0
451,1989,Graduação,Solteiro,9.255,1,0,20-12-2013,91,0
10530,1959,Doutorado,Viúvo,67.786,0,0,07-12-2013,0,0
1079,1971,Doutorado,Casado,71.969,0,1,16-10-2012,59,0
8920,1967,Mestrado,Solteiro,59.235,1,0,12-01-2013,4,0
6678,1989,Graduação,Casado,31.928,1,0,28-03-2014,5,0
3852,1961,Mestrado,Casado,74.881,1,1,08-03-2013,48,0
528,1978,Graduação,Casado,65.819,0,0,29-11-2012,99,0
73,1953,Doutorado,Solteiro,51.411,1,2,26-05-2013,81,0
5589,1964,Graduação,Divorciado,51.983,0,1,31-08-2012,95,0
10212,1986,Mestrado,Casado,42.386,1,0,13-01-2013,43,0
6365,1987,Ensino Médio,Casado,30.39,0,0,02-09-2013,5,0
5636,1963,Graduação,Solteiro,30.983,0,0,09-11-2012,50,0
591,1957,Graduação,Viúvo,66.033,0,1,20-01-2013,76,0
2217,1975,Ensino Médio,Casado,37.284,1,1,29-03-2013,46,0
2544,1951,Mestrado,Divorciado,57.53,0,1,12-10-2013,68,0
7725,1965,Ensino Médio,Casado,76.8,0,0,08-03-2014,33,0
8091,1956,Graduação,Casado,63.943,0,1,02-09-2012,50,0
7321,1962,Graduação,Casado,76.081,0,0,23-05-2014,85,0
5462,1974,Graduação,Casado,67.445,0,1,12-08-2012,63,0
7791,1967,Mestrado,Casado,37.054,1,1,15-09-2013,89,0
955,1962,Mestrado,Casado,47.175,1,1,28-10-2012,81,0
4037,1976,Graduação,Divorciado,31.859,1,0,14-06-2013,77,0
6642,1961,Graduação,Divorciado,27.215,2,1,23-01-2013,50,0
2793,1976,Doutorado,Divorciado,70.179,0,1,21-07-2013,10,0
5424,1983,Graduação,Casado,39.922,1,0,14-02-2013,30,0
879,1976,Mestrado,Casado,49.681,0,2,04-11-2013,66,0
9530,1988,Graduação,Casado,24.645,1,0,01-11-2012,16,0
4828,1954,Graduação,Divorciado,79.865,0,1,18-06-2014,12,0
10699,1985,Graduação,Casado,44.322,1,0,16-06-2014,30,0
1497,1952,Graduação,Solteiro,47.958,0,1,19-01-2013,8,0
7476,1964,Mestrado,Solteiro,63.972,0,1,02-12-2012,93,0
4390,1954,Graduação,Casado,75.315,0,1,15-04-2014,14,0
10478,1950,Doutorado,Casado,55.517,1,1,27-09-2012,53,0
1081,1957,Doutorado,Casado,75.283,1,2,27-03-2013,26,0
4261,1946,Doutorado,Solteiro,82.8,0,0,24-11-2012,23,0
